Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,BX8071514900KS,Intel,Core i9-14900KS,1,133,1592,https://cpu.userbenchmark.com/SpeedTest/2295306/IntelR-CoreTM-i9-14900KS
CPU,BX8071514900KF,Intel,Core i9-14900KF,2,131,7773,https://cpu.userbenchmark.com/SpeedTest/2212218/IntelR-CoreTM-i9-14900KF
CPU,BX8071514900K,Intel,Core i9-14900K,3,131,19876,https://cpu.userbenchmark.com/Intel-Core-i9-14900K/Rating/4151
CPU,BX8071513900KS,Intel,Core i9-13900KS,4,131,4204,https://cpu.userbenchmark.com/SpeedTest/2000819/13th-Gen-IntelR-CoreTM-i9-13900KS
CPU,BX8071514700KF,Intel,Core i7-14700KF,5,130,4842,https://cpu.userbenchmark.com/SpeedTest/2212020/IntelR-CoreTM-i7-14700KF
CPU,BX8071514700K,Intel,Core i7-14700K,6,130,10287,https://cpu.userbenchmark.com/Intel-Core-i7-14700K/Rating/4152
CPU,100-100001973WOF,AMD,Ryzen 7 9850X3D,7,129,818,https://cpu.userbenchmark.com/SpeedTest/2499850/AMD-Ryzen-7-9850X3D-8-Core-Processor
CPU,BX8071513900KF,Intel,Core i9-13900KF,8,129,16914,https://cpu.userbenchmark.com/SpeedTest/1946957/13th-Gen-IntelR-CoreTM-i9-13900KF
CPU,BX8071513900K,Intel,Core i9-13900K,9,129,49132,https://cpu.userbenchmark.com/Intel-Core-i9-13900K/Rating/4129
CPU,100-100001084WOF,AMD,Ryzen 7 9800X3D,10,128,15972,https://cpu.userbenchmark.com/AMD-Ryzen-7-9800X3D/Rating/4191
CPU,BX8071513700KF,Intel,Core i7-13700KF,11,126,20009,https://cpu.userbenchmark.com/SpeedTest/1925886/13th-Gen-IntelR-CoreTM-i7-13700KF
CPU,BX8071513700K,Intel,Core i7-13700K,12,126,38490,https://cpu.userbenchmark.com/Intel-Core-i7-13700K/Rating/4137
CPU,BX80768250K,Intel,Core Ultra 5 250K (Plus),13,124,23,https://cpu.userbenchmark.com/SpeedTest/2517266/IntelR-CoreTM-Ultra-5-250K-Plus
CPU,BX8071514900,Intel,Core i9-14900,14,124,226,https://cpu.userbenchmark.com/SpeedTest/2278149/IntelR-CoreTM-i9-14900
CPU,BX8071514900F,Intel,Core i9-14900F,15,124,1023,https://cpu.userbenchmark.com/SpeedTest/2277046/IntelR-CoreTM-i9-14900F
CPU,BX8071514600KF,Intel,Core i5-14600KF,16,124,4869,https://cpu.userbenchmark.com/SpeedTest/2213004/IntelR-CoreTM-i5-14600KF
CPU,BX8071513900F,Intel,Core i9-13900F,17,124,824,https://cpu.userbenchmark.com/SpeedTest/1994287/13th-Gen-IntelR-CoreTM-i9-13900F
CPU,BX8071514600K,Intel,Core i5-14600K,18,124,3343,https://cpu.userbenchmark.com/Intel-Core-i5-14600K/Rating/4153
CPU,BX8071513900,Intel,Core i9-13900,19,123,1007,https://cpu.userbenchmark.com/SpeedTest/1977296/13th-Gen-IntelR-CoreTM-i9-13900
CPU,BX80768270K,Intel,Core Ultra 7 270K (Plus),20,122,78,https://cpu.userbenchmark.com/SpeedTest/2517302/IntelR-CoreTM-Ultra-7-270K-Plus
CPU,BX8071513600K,Intel,Core i5-13600K,21,122,27559,https://cpu.userbenchmark.com/Intel-Core-i5-13600K/Rating/4134
CPU,BX8071513600KF,Intel,Core i5-13600KF,22,122,33334,https://cpu.userbenchmark.com/SpeedTest/1950757/13th-Gen-IntelR-CoreTM-i5-13600KF
CPU,BX80768285K,Intel,Core Ultra 9 285K,23,121,259,https://cpu.userbenchmark.com/Intel-Core-Ultra-9-285K/Rating/4173
CPU,BX8071514700F,Intel,Core i7-14700F,24,121,7379,https://cpu.userbenchmark.com/SpeedTest/2271502/IntelR-CoreTM-i7-14700F
CPU,BX8071514700,Intel,Core i7-14700,25,121,1584,https://cpu.userbenchmark.com/SpeedTest/2275244/IntelR-CoreTM-i7-14700
CPU,100-100000910WOF,AMD,Ryzen 7 7800X3D,26,121,12540,https://cpu.userbenchmark.com/SpeedTest/2081998/AMD-Ryzen-7-7800X3D-8-Core-Processor
CPU,BX8071513700F,Intel,Core i7-13700F,27,121,4561,https://cpu.userbenchmark.com/SpeedTest/1997481/13th-Gen-IntelR-CoreTM-i7-13700F
CPU,BX8071513700,Intel,Core i7-13700,28,121,2216,https://cpu.userbenchmark.com/SpeedTest/1963418/13th-Gen-IntelR-CoreTM-i7-13700
CPU,100-100000719WOF,AMD,Ryzen 9 9950X3D,29,120,280,https://cpu.userbenchmark.com/SpeedTest/2397800/AMD-Ryzen-9-9950X3D-16-Core-Processor
CPU,100-100001978WOF,AMD,Ryzen 9 9950X3D2,30,120,25,https://cpu.userbenchmark.com/SpeedTest/2517448/AMD-Ryzen-9-9950X3D2-16-Core-Processor
CPU,BX8071512900KS,Intel,Core i9-12900KS,31,119,7188,https://cpu.userbenchmark.com/SpeedTest/1821519/12th-Gen-IntelR-CoreTM-i9-12900KS
CPU,BX80768265KF,Intel,Core Ultra 7 265KF,32,119,222,https://cpu.userbenchmark.com/SpeedTest/2356661/IntelR-CoreTM-Ultra-7-265KF
CPU,100-100001368WOF,AMD,Ryzen 9 9900X3D,33,119,82,https://cpu.userbenchmark.com/SpeedTest/2399325/AMD-Ryzen-9-9900X3D-12-Core-Processor
CPU,BX80768265K,Intel,Core Ultra 7 265K,34,119,536,https://cpu.userbenchmark.com/Intel-Core-Ultra-7-265K/Rating/4175
CPU,100-100001277WOF,AMD,Ryzen 9 9950X,35,118,218,https://cpu.userbenchmark.com/AMD-Ryzen-9-9950X/Rating/4172
CPU,,Intel,Core i9-14900HX,36,118,3762,https://cpu.userbenchmark.com/SpeedTest/2269186/IntelR-CoreTM-i9-14900HX
CPU,BX80768245K,Intel,Core Ultra 5 245K,37,117,76,https://cpu.userbenchmark.com/Intel-Core-Ultra-5-245K/Rating/4174
CPU,100-100000662WOF,AMD,Ryzen 9 9900X,38,117,319,https://cpu.userbenchmark.com/AMD-Ryzen-9-9900X/Rating/4171
CPU,BX8071512900K,Intel,Core i9-12900K,39,117,101563,https://cpu.userbenchmark.com/Intel-Core-i9-12900K/Rating/4118
CPU,BX8071512900KF,Intel,Core i9-12900KF,40,117,15291,https://cpu.userbenchmark.com/SpeedTest/1685583/12th-Gen-IntelR-CoreTM-i9-12900KF
CPU,BX80768245KF,Intel,Core Ultra 5 245KF,41,117,62,https://cpu.userbenchmark.com/SpeedTest/2359027/IntelR-CoreTM-Ultra-5-245KF
CPU,,Intel,Core i9-13980HX,42,117,6602,https://cpu.userbenchmark.com/SpeedTest/2030055/13th-Gen-IntelR-CoreTM-i9-13980HX
CPU,BX8071513600,Intel,Core i5-13600,43,117,97,https://cpu.userbenchmark.com/SpeedTest/2013466/13th-Gen-IntelR-CoreTM-i5-13600
CPU,100-100000908WOF,AMD,Ryzen 9 7950X3D,44,116,1499,https://cpu.userbenchmark.com/SpeedTest/2052977/AMD-Ryzen-9-7950X3D-16-Core-Processor
CPU,100-100001404WOF,AMD,Ryzen 7 9700X,45,116,801,https://cpu.userbenchmark.com/AMD-Ryzen-7-9700X/Rating/4169
CPU,BX8071514600,Intel,Core i5-14600,46,116,95,https://cpu.userbenchmark.com/SpeedTest/2279170/IntelR-CoreTM-i5-14600
CPU,,Intel,Core i9-13950HX,47,116,1007,https://cpu.userbenchmark.com/SpeedTest/2033250/13th-Gen-IntelR-CoreTM-i9-13950HX
CPU,100-100001405WOF,AMD,Ryzen 5 9600X,48,115,1975,https://cpu.userbenchmark.com/AMD-Ryzen-5-9600X/Rating/4170
CPU,100-100000909WOF,AMD,Ryzen 9 7900X3D,49,115,2814,https://cpu.userbenchmark.com/SpeedTest/2053257/AMD-Ryzen-9-7900X3D-12-Core-Processor
CPU,,Intel,Core i9-13900HX,50,115,8200,https://cpu.userbenchmark.com/SpeedTest/2023039/13th-Gen-IntelR-CoreTM-i9-13900HX
CPU,,Intel,Core Ultra 9 285HX,51,115,26,https://cpu.userbenchmark.com/SpeedTest/2399732/IntelR-CoreTM-Ultra-9-285HX
CPU,100-100000514WOF,AMD,Ryzen 9 7950X,52,114,2969,https://cpu.userbenchmark.com/AMD-Ryzen-9-7950X/Rating/4133
CPU,BX8071512700K,Intel,Core i7-12700K,53,114,133111,https://cpu.userbenchmark.com/Intel-Core-i7-12700K/Rating/4119
CPU,BX8071512700KF,Intel,Core i7-12700KF,54,114,70812,https://cpu.userbenchmark.com/SpeedTest/1699429/12th-Gen-IntelR-CoreTM-i7-12700KF
CPU,BX8071514500,Intel,Core i5-14500,55,114,345,https://cpu.userbenchmark.com/SpeedTest/2255984/IntelR-CoreTM-i5-14500
CPU,100-100000589WOF,AMD,Ryzen 9 7900X,56,113,6076,https://cpu.userbenchmark.com/AMD-Ryzen-9-7900X/Rating/4132
CPU,,Intel,Core Ultra 9 275HX,57,113,420,https://cpu.userbenchmark.com/SpeedTest/2389974/IntelR-CoreTM-Ultra-9-275HX
CPU,BX8071512900F,Intel,Core i9-12900F,58,113,2318,https://cpu.userbenchmark.com/SpeedTest/1757838/12th-Gen-IntelR-CoreTM-i9-12900F
CPU,BX8071513500,Intel,Core i5-13500,59,113,4279,https://cpu.userbenchmark.com/Intel-Core-i5-13500/Rating/4147
CPU,100-100000591WOF,AMD,Ryzen 7 7700X,60,112,7256,https://cpu.userbenchmark.com/AMD-Ryzen-7-7700X/Rating/4131
CPU,,Intel,Core i7-14700HX,61,112,1072,https://cpu.userbenchmark.com/SpeedTest/2222576/IntelR-CoreTM-i7-14700HX
CPU,,Intel,Core i7-13850HX,62,111,183,https://cpu.userbenchmark.com/SpeedTest/2085967/13th-Gen-IntelR-CoreTM-i7-13850HX
CPU,BX8071512900,Intel,Core i9-12900,63,111,2410,https://cpu.userbenchmark.com/SpeedTest/1668917/12th-Gen-IntelR-CoreTM-i9-12900
CPU,100-100000593WOF,AMD,Ryzen 5 7600X,64,111,18211,https://cpu.userbenchmark.com/AMD-Ryzen-5-7600X/Rating/4130
CPU,BX8071512600KF,Intel,Core i5-12600KF,65,109,40032,https://cpu.userbenchmark.com/SpeedTest/1700734/12th-Gen-IntelR-CoreTM-i5-12600KF
CPU,BX8071512700F,Intel,Core i7-12700F,66,109,31910,https://cpu.userbenchmark.com/Intel-Core-i7-12700F/Rating/4124
CPU,BX8071512600K,Intel,Core i5-12600K,67,109,101563,https://cpu.userbenchmark.com/Intel-Core-i5-12600K/Rating/4120
CPU,100-100000592BOX,AMD,Ryzen 7 7700,68,109,2291,https://cpu.userbenchmark.com/SpeedTest/2016389/AMD-Ryzen-7-7700-8-Core-Processor
CPU,100-100000590BOX,AMD,Ryzen 9 7900,69,109,939,https://cpu.userbenchmark.com/SpeedTest/2015863/AMD-Ryzen-9-7900-12-Core-Processor
CPU,BX8071512700,Intel,Core i7-12700,70,108,25535,https://cpu.userbenchmark.com/SpeedTest/1750830/12th-Gen-IntelR-CoreTM-i7-12700
CPU,,Intel,Core i7-13700HX,71,108,4526,https://cpu.userbenchmark.com/SpeedTest/1994585/13th-Gen-IntelR-CoreTM-i7-13700HX
CPU,,Intel,Core i9-13900H,72,107,4699,https://cpu.userbenchmark.com/SpeedTest/2035047/13th-Gen-IntelR-CoreTM-i9-13900H
CPU,BX8071514400F,Intel,Core i5-14400F,73,107,1254,https://cpu.userbenchmark.com/SpeedTest/2273207/IntelR-CoreTM-i5-14400F
CPU,BX8071514400,Intel,Core i5-14400,74,107,129,https://cpu.userbenchmark.com/SpeedTest/2274632/IntelR-CoreTM-i5-14400
CPU,,Intel,Core i9-12950HX,75,107,515,https://cpu.userbenchmark.com/SpeedTest/1842274/12th-Gen-IntelR-CoreTM-i9-12950HX
CPU,100-000001721,AMD,Ryzen 5 7600X3D,76,106,324,https://cpu.userbenchmark.com/SpeedTest/2342631/AMD-Ryzen-5-7600X3D-6-Core-Processor
CPU,BX8071513400F,Intel,Core i5-13400F,77,106,9951,https://cpu.userbenchmark.com/Intel-Core-i5-13400F/Rating/4144
CPU,,Intel,Core i7-14650HX,78,106,705,https://cpu.userbenchmark.com/SpeedTest/2277720/IntelR-CoreTM-i7-14650HX
CPU,,Intel,Core i7-13800H,79,106,298,https://cpu.userbenchmark.com/SpeedTest/2065142/13th-Gen-IntelR-CoreTM-i7-13800H
CPU,100-000001015BOX,AMD,Ryzen 5 7600,80,106,5938,https://cpu.userbenchmark.com/SpeedTest/2016198/AMD-Ryzen-5-7600-6-Core-Processor
CPU,BX8071513400,Intel,Core i5-13400,81,106,2742,https://cpu.userbenchmark.com/SpeedTest/1990711/13th-Gen-IntelR-CoreTM-i5-13400
CPU,,Intel,Core i9-12900HX,82,105,1278,https://cpu.userbenchmark.com/SpeedTest/1832602/12th-Gen-IntelR-CoreTM-i9-12900HX
CPU,,Intel,Core Ultra 9 285H,83,105,680,https://cpu.userbenchmark.com/SpeedTest/2390229/IntelR-CoreTM-Ultra-9-285H
CPU,100-100000651WOF,AMD,Ryzen 7 5800X3D,84,104,23248,https://cpu.userbenchmark.com/SpeedTest/1817839/AMD-Ryzen-7-5800X3D-8-Core-Processor
CPU,,Intel,Core i7-13650HX,85,104,5188,https://cpu.userbenchmark.com/SpeedTest/2049566/13th-Gen-IntelR-CoreTM-i7-13650HX
CPU,BX8070811900KF,Intel,Core i9-11900KF,86,104,17778,https://cpu.userbenchmark.com/SpeedTest/1515781/11th-Gen-IntelR-CoreTM-i9-11900KF---350GHz
CPU,,Intel,Core i7-13700H,87,104,4749,https://cpu.userbenchmark.com/SpeedTest/2039665/13th-Gen-IntelR-CoreTM-i7-13700H
CPU,BX8070811900K,Intel,Core i9-11900K,88,103,44319,https://cpu.userbenchmark.com/Intel-Core-i9-11900K/Rating/4110
CPU,100-000000597,AMD,Ryzen 5 7500F,89,103,5284,https://cpu.userbenchmark.com/SpeedTest/2144536/AMD-Ryzen-5-7500F-6-Core-Processor
CPU,,Intel,Core i7-13620H,90,103,7517,https://cpu.userbenchmark.com/SpeedTest/2049481/13th-Gen-IntelR-CoreTM-i7-13620H
CPU,BX8071512600,Intel,Core i5-12600,91,102,4164,https://cpu.userbenchmark.com/SpeedTest/1751978/12th-Gen-IntelR-CoreTM-i5-12600
CPU,BX8070811700KF,Intel,Core i7-11700KF,92,102,17565,https://cpu.userbenchmark.com/SpeedTest/1514594/11th-Gen-IntelR-CoreTM-i7-11700KF---360GHz
CPU,,Intel,Core i5-14500HX,93,102,93,https://cpu.userbenchmark.com/SpeedTest/2289428/IntelR-CoreTM-i5-14500HX
CPU,BX8070811700K,Intel,Core i7-11700K,94,101,65651,https://cpu.userbenchmark.com/Intel-Core-i7-11700K/Rating/4107
CPU,,Intel,Core Ultra 7 255H,95,101,205,https://cpu.userbenchmark.com/SpeedTest/2397209/IntelR-CoreTM-Ultra-7-255H
CPU,100-100000059WOF,AMD,Ryzen 9 5950X,96,100,33026,https://cpu.userbenchmark.com/AMD-Ryzen-9-5950X/Rating/4086
CPU,100-100001176WOF,AMD,Ryzen 5 5600X3D,97,100,1473,https://cpu.userbenchmark.com/SpeedTest/2142471/AMD-Ryzen-5-5600X3D-6-Core-Processor
CPU,BX8070811900F,Intel,Core i9-11900F,98,100,3566,https://cpu.userbenchmark.com/SpeedTest/1492552/11th-Gen-IntelR-CoreTM-i9-11900F---250GHz
CPU,,Intel,Core i5-13500H,99,99.9,2399,https://cpu.userbenchmark.com/SpeedTest/2055743/13th-Gen-IntelR-CoreTM-i5-13500H
CPU,BX8070811900,Intel,Core i9-11900,100,99.9,3353,https://cpu.userbenchmark.com/SpeedTest/1515871/11th-Gen-IntelR-CoreTM-i9-11900---250GHz
CPU,,Intel,Core i9-12900HK,101,99.7,2176,https://cpu.userbenchmark.com/SpeedTest/1763927/12th-Gen-IntelR-CoreTM-i9-12900HK
CPU,BX8070110900K,Intel,Core i9-10900K,102,99.6,107269,https://cpu.userbenchmark.com/Intel-Core-i9-10900K/Rating/4071
CPU,BX8070110900KF,Intel,Core i9-10900KF,103,99.5,21040,https://cpu.userbenchmark.com/SpeedTest/1174369/IntelR-CoreTM-i9-10900KF-CPU---370GHz
CPU,BX8070811600K,Intel,Core i5-11600K,104,99.3,43966,https://cpu.userbenchmark.com/Intel-Core-i5-11600K/Rating/4113
CPU,BX8071512500,Intel,Core i5-12500,105,99.2,3715,https://cpu.userbenchmark.com/Intel-Core-i5-12500/Rating/4123
CPU,,Intel,Core 7 240H,106,99.2,102,https://cpu.userbenchmark.com/SpeedTest/2402288/IntelR-CoreTM-7-240H
CPU,BX8070811600KF,Intel,Core i5-11600KF,107,99.1,9286,https://cpu.userbenchmark.com/SpeedTest/1512279/11th-Gen-IntelR-CoreTM-i5-11600KF---390GHz
CPU,100-100001582BOX,AMD,Ryzen 7 5800XT,108,99,193,https://cpu.userbenchmark.com/SpeedTest/2336668/AMD-Ryzen-7-5800XT-8-Core-Processor
CPU,,Intel,Core i9-12900H,109,99,15403,https://cpu.userbenchmark.com/SpeedTest/1757877/12th-Gen-IntelR-CoreTM-i9-12900H
CPU,100-100000061WOF,AMD,Ryzen 9 5900X,110,99,37992,https://cpu.userbenchmark.com/AMD-Ryzen-9-5900X/Rating/4087
CPU,BX8070110850K,Intel,Core i9-10850K,111,98.9,84873,https://cpu.userbenchmark.com/SpeedTest/1255865/IntelR-CoreTM-i9-10850K-CPU---360GHz
CPU,BX80684I99900KS,Intel,Core i9-9900KS,112,98.8,12840,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz
CPU,BX8071512400,Intel,Core i5-12400,113,98.2,17352,https://cpu.userbenchmark.com/Intel-Core-i5-12400/Rating/4122
CPU,BX8070811700F,Intel,Core i7-11700F,114,98.2,37740,https://cpu.userbenchmark.com/SpeedTest/1522100/11th-Gen-IntelR-CoreTM-i7-11700F---250GHz
CPU,BX8070811700,Intel,Core i7-11700,115,98.1,20430,https://cpu.userbenchmark.com/SpeedTest/1450761/11th-Gen-IntelR-CoreTM-i7-11700---250GHz
CPU,BX8071512400F,Intel,Core i5-12400F,116,98.1,54052,https://cpu.userbenchmark.com/Intel-Core-i5-12400F/Rating/4121
CPU,100-100001581WOF,AMD,Ryzen 9 5900XT,117,98,125,https://cpu.userbenchmark.com/SpeedTest/2334382/AMD-Ryzen-9-5900XT-16-Core-Processor
CPU,,Intel,Core i7-12800H,118,98,2192,https://cpu.userbenchmark.com/SpeedTest/1760724/12th-Gen-IntelR-CoreTM-i7-12800H
CPU,BX80684I99900K,Intel,Core i9-9900K,119,97.9,354223,https://cpu.userbenchmark.com/Intel-Core-i9-9900K/Rating/4028
CPU,100-100000063WOF,AMD,Ryzen 7 5800X,120,97.9,89263,https://cpu.userbenchmark.com/AMD-Ryzen-7-5800X/Rating/4085
CPU,100-100001590BOX,AMD,Ryzen 7 8700F,121,97.8,103,https://cpu.userbenchmark.com/SpeedTest/2317014/AMD-Ryzen-7-8700F-8-Core-Processor
CPU,BX80684I99900KF,Intel,Core i9-9900KF,122,97.8,50265,https://cpu.userbenchmark.com/SpeedTest/764533/IntelR-CoreTM-i9-9900KF-CPU---360GHz
CPU,,AMD,Ryzen 9 5900,123,97.2,1297,https://cpu.userbenchmark.com/SpeedTest/1528736/AMD-Ryzen-9-5900-12-Core-Processor
CPU,BX8071514100F,Intel,Core i3-14100F,124,97.2,488,https://cpu.userbenchmark.com/SpeedTest/2275778/IntelR-CoreTM-i3-14100F
CPU,BX80684I79700KF,Intel,Core i7-9700KF,125,97.1,32736,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz
CPU,BX8071514100,Intel,Core i3-14100,126,97.1,170,https://cpu.userbenchmark.com/SpeedTest/2277146/IntelR-CoreTM-i3-14100
CPU,,Intel,Core i7-12700H,127,97,52857,https://cpu.userbenchmark.com/SpeedTest/1750314/12th-Gen-IntelR-CoreTM-i7-12700H
CPU,100-100001503WOF,AMD,Ryzen 7 5700X3D,128,97,2015,https://cpu.userbenchmark.com/SpeedTest/2280831/AMD-Ryzen-7-5700X3D-8-Core-Processor
CPU,BX8070811600,Intel,Core i5-11600,129,97,2296,https://cpu.userbenchmark.com/SpeedTest/1543284/11th-Gen-IntelR-CoreTM-i5-11600---280GHz
CPU,,Intel,Core Ultra 5 225H,130,96.9,67,https://cpu.userbenchmark.com/SpeedTest/2396908/IntelR-CoreTM-Ultra-5-225H
CPU,BX80684I79700K,Intel,Core i7-9700K,131,96.9,550833,https://cpu.userbenchmark.com/Intel-Core-i7-9700K/Rating/4030
CPU,,Intel,Core i7-12650HX,132,96.8,25,https://cpu.userbenchmark.com/SpeedTest/1798547/12th-Gen-IntelR-CoreTM-i7-12650HX
CPU,BX8070110700K,Intel,Core i7-10700K,133,96.5,198859,https://cpu.userbenchmark.com/Intel-Core-i7-10700K/Rating/4070
CPU,BX8070110700KF,Intel,Core i7-10700KF,134,96.3,37394,https://cpu.userbenchmark.com/SpeedTest/1171560/IntelR-CoreTM-i7-10700KF-CPU---380GHz
CPU,,Intel,Core Ultra 9 288V,135,96.3,111,https://cpu.userbenchmark.com/SpeedTest/2357969/IntelR-CoreTM-Ultra-9-288V
CPU,,Intel,Core i5-12600H,136,96.2,83,https://cpu.userbenchmark.com/SpeedTest/1847567/12th-Gen-IntelR-CoreTM-i5-12600H
CPU,,Intel,Core i7-12650H,137,96.2,16339,https://cpu.userbenchmark.com/SpeedTest/1807229/12th-Gen-IntelR-CoreTM-i7-12650H
CPU,BX8071513100F,Intel,Core i3-13100F,138,96,1933,https://cpu.userbenchmark.com/Intel-Core-i3-13100F/Rating/4143
CPU,BX8071513100,Intel,Core i3-13100,139,96,304,https://cpu.userbenchmark.com/SpeedTest/2011672/13th-Gen-IntelR-CoreTM-i3-13100
CPU,100-100000926WOF,AMD,Ryzen 7 5700X,140,96,13351,https://cpu.userbenchmark.com/SpeedTest/1823386/AMD-Ryzen-7-5700X-8-Core-Processor
CPU,100-100000065BOX,AMD,Ryzen 5 5600X,141,95.9,383420,https://cpu.userbenchmark.com/AMD-Ryzen-5-5600X/Rating/4084
CPU,BX8070811500,Intel,Core i5-11500,142,95.9,5693,https://cpu.userbenchmark.com/SpeedTest/1496869/11th-Gen-IntelR-CoreTM-i5-11500---270GHz
CPU,,AMD,Ryzen 7 5800,143,95.9,1982,https://cpu.userbenchmark.com/SpeedTest/1496609/AMD-Ryzen-7-5800-8-Core-Processor
CPU,BX8071512300,Intel,Core i3-12300,144,95.5,25,https://cpu.userbenchmark.com/SpeedTest/1796462/12th-Gen-IntelR-CoreTM-i3-12300
CPU,BX8070110900F,Intel,Core i9-10900F,145,95.4,8499,https://cpu.userbenchmark.com/SpeedTest/1196789/IntelR-CoreTM-i9-10900F-CPU---280GHz
CPU,,Intel,Core i5-13420H,146,95.1,4686,https://cpu.userbenchmark.com/SpeedTest/2088006/13th-Gen-IntelR-CoreTM-i5-13420H
CPU,,Intel,Core Ultra 9 185H,147,95,1832,https://cpu.userbenchmark.com/SpeedTest/2281017/IntelR-CoreTM-Ultra-9-185H
CPU,100-100001236BOX,AMD,Ryzen 7 8700G,148,95,103,https://cpu.userbenchmark.com/SpeedTest/2282824/AMD-Ryzen-7-8700G-w-Radeon-780M-Graphics
CPU,,Intel,Core 5 210H,149,94.9,786,https://cpu.userbenchmark.com/SpeedTest/2393613/IntelR-CoreTM-5-210H
CPU,,Intel,Core i5-12500H,150,94.2,18053,https://cpu.userbenchmark.com/SpeedTest/1793224/12th-Gen-IntelR-CoreTM-i5-12500H
CPU,BX8070811400,Intel,Core i5-11400,151,94.2,24459,https://cpu.userbenchmark.com/Intel-Core-i5-11400/Rating/4112
CPU,BX8071512100,Intel,Core i3-12100,152,94.2,4192,https://cpu.userbenchmark.com/Intel-Core-i3-12100/Rating/4126
CPU,BX8071512100F,Intel,Core i3-12100F,153,94.1,11860,https://cpu.userbenchmark.com/Intel-Core-i3-12100F/Rating/4125
CPU,,Intel,Core i9-10900,154,94,11130,https://cpu.userbenchmark.com/SpeedTest/1169242/IntelR-CoreTM-i9-10900-CPU---280GHz
CPU,BX8070811400F,Intel,Core i5-11400F,155,94,84259,https://cpu.userbenchmark.com/Intel-Core-i5-11400F/Rating/4111
CPU,,Intel,Core i7-1370P,156,93.9,296,https://cpu.userbenchmark.com/SpeedTest/2086746/13th-Gen-IntelR-CoreTM-i7-1370P
CPU,100-100000927BOX,AMD,Ryzen 5 5600,157,93.3,7429,https://cpu.userbenchmark.com/SpeedTest/1822932/AMD-Ryzen-5-5600-6-Core-Processor
CPU,BX80684I59600K,Intel,Core i5-9600K,158,93.2,321194,https://cpu.userbenchmark.com/Intel-Core-i5-9600K/Rating/4031
CPU,BX8070110700F,Intel,Core i7-10700F,159,93.2,44448,https://cpu.userbenchmark.com/SpeedTest/1183814/IntelR-CoreTM-i7-10700F-CPU---290GHz
CPU,BX80684I59600KF,Intel,Core i5-9600KF,160,93.2,65122,https://cpu.userbenchmark.com/SpeedTest/772658/IntelR-CoreTM-i5-9600KF-CPU---370GHz
CPU,,Intel,Core i9-11980HK,161,93,1579,https://cpu.userbenchmark.com/SpeedTest/1569162/11th-Gen-IntelR-CoreTM-i9-11980HK---260GHz
CPU,100-100001591BOX,AMD,Ryzen 5 8400F,162,92.9,102,https://cpu.userbenchmark.com/SpeedTest/2312056/AMD-Ryzen-5-8400F-6-Core-Processor
CPU,,Intel,Core Ultra 7 268V,163,92.7,59,https://cpu.userbenchmark.com/SpeedTest/2389762/IntelR-CoreTM-Ultra-7-268V
CPU,BX8070110700,Intel,Core i7-10700,164,92.6,71010,https://cpu.userbenchmark.com/Intel-Core-i7-10700/Rating/4077
CPU,BX80684I59600,Intel,Core i5-9600,165,92.3,931,https://cpu.userbenchmark.com/SpeedTest/853186/IntelR-CoreTM-i5-9600-CPU---310GHz
CPU,BX8070110600K,Intel,Core i5-10600K,166,92.2,70951,https://cpu.userbenchmark.com/Intel-Core-i5-10600K/Rating/4072
CPU,,Intel,Core Ultra 7 266V,167,92.2,25,https://cpu.userbenchmark.com/SpeedTest/2389229/IntelR-CoreTM-Ultra-7-266V
CPU,,Intel,Core i7-1360P,168,92.2,1172,https://cpu.userbenchmark.com/SpeedTest/2032791/13th-Gen-IntelR-CoreTM-i7-1360P
CPU,100-100001237BOX,AMD,Ryzen 5 8600G,169,92.2,161,https://cpu.userbenchmark.com/SpeedTest/2284167/AMD-Ryzen-5-8600G-w-Radeon-760M-Graphics
CPU,BX80684I79700,Intel,Core i7-9700,170,92,79875,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz
CPU,,AMD,Ryzen 9 HX 370,171,92,199,https://cpu.userbenchmark.com/SpeedTest/2329463/AMD-Ryzen-AI-9-HX-370-w-Radeon-890M
CPU,BX80684I79700F,Intel,Core i7-9700F,172,92,54980,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz
CPU,,Intel,Core i9-11950H,173,92,1090,https://cpu.userbenchmark.com/SpeedTest/1554081/11th-Gen-IntelR-CoreTM-i9-11950H---260GHz
CPU,BX8070110600KF,Intel,Core i5-10600KF,174,91.9,24257,https://cpu.userbenchmark.com/SpeedTest/1225152/IntelR-CoreTM-i5-10600KF-CPU---410GHz
CPU,BX80684I99900,Intel,Core i9-9900,175,91.4,11853,https://cpu.userbenchmark.com/SpeedTest/816115/IntelR-CoreTM-i9-9900-CPU---310GHz
CPU,,Intel,Core Ultra 5 238V,176,91.3,25,https://cpu.userbenchmark.com/SpeedTest/2397024/IntelR-CoreTM-Ultra-5-238V
CPU,,Intel,Core Ultra 7 256V,177,91.2,204,https://cpu.userbenchmark.com/SpeedTest/2350949/IntelR-CoreTM-Ultra-7-256V
